Name,ID_SRC,RA_CORR,DEC_CORR,RADEC_ERR_CORR,EXT,EXT_ERR,EXT_LIKE,ML_CTS,ML_CTS_ERR,ML_RATE,ML_RATE_ERR,ML_FLUX,ML_FLUX_ERR,DET_LIKE,ML_BKG,ML_EXP,inArea90,F_CONT_BEST_COMB,Z_BEST_COMB,SIGMA_Z_BEST_COMB,LAMBDA_BEST_COMB,ELAMBDA_BEST_COMB,SURV_BEST_COMB,RA_OPTCEN_BEST_COMB,DEC_OPTCEN_BEST_COMB,SPEC_Z_BEST_COMB,N_SPEC,MASSPROX_BEST_COMB,F_CONT_2BEST_COMB,Z_2BEST_COMB,LAMBDA_2BEST_COMB,ELAMBDA_2BEST_COMB,SIGMA_Z_2BEST_COMB,SURV_2BEST_COMB,MASSPROX_2BEST_COMB,FLAG_OPTICAL_X_POS,MASKFRAC_3_FOOT,MASKFRAC_3_FLAGGED,MASKFRAC_R500_FOOT_BEST_COMB,MASKFRAC_R500_FLAGGED_BEST_COMB,MASKFRAC_R500_FOOT_2BEST_COMB,MASKFRAC_R500_FLAGGED_2BEST_COMB,RA_GDMAP_2BEST_COMB,DEC_GDMAP_2BEST_COMB,Alpha,Delta,Beta,Ellip,Centershift,DIST_NEXT_OPT_R500,DISTNEXT_XCLUST_MPC,DISTNEXT_XCLUST_R500,MCMF_NWAY_SECTOR
eFEDS J084035.8+044036,5844,130.14929962563778,4.676774139995651,6.104387780049596,14.542011,3.7688873,8.643643,64.84345,11.087859,0.04968468,0.0084957965,4.687234E-14,8.014903E-15,39.785778,7.2307096,1305.0995,true,1.0,0.793323,0.06858220213948438,2.2729265397880076,1.3694417637221812,2,-99.9000015258789,-99.9000015258789,-1.0,0.0,2.7907190470858936,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,,,,,,,,,C
eFEDS J090614.7-010820,5854,136.56124640096544,-1.1388733377070324,4.0,53.95594,-19994.797,16.869585,167.2651,35.702026,0.112431824,0.023998095,1.0606776E-13,2.2639712E-14,15.490218,9.955722,1487.7025,true,1.0,0.894,0.07974963950117517,2.415619736007929,2.6344970302096606,2,-99.9000015258789,-99.9000015258789,-1.0,0.0,4.62795485694375,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,,,,,,,,,C
eFEDS J090644.8+011125,5858,136.68669334657397,1.1901624910290804,4.786316634009245,10.236543,2.9549317,9.775333,73.20972,11.004645,0.062179543,0.009346626,5.8659945E-14,8.8175715E-15,60.28155,6.883217,1177.3923,true,0.552256,0.44064,0.0655276829565115,3.203069,2.526119,1,-99.9000015258789,-99.9000015258789,-1.0,0.0,1.8310312542827487,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.07906629145145416,0.0,0.07520121861596199,1.0,1.0,-99.9000015258789,-99.9,,,,,,,,,D
eFEDS J085519.1-014316,5909,133.82962859303495,-1.721076167878776,6.673013529676933,15.035661,3.8756824,12.901,74.51098,12.065504,0.058107533,0.009409307,5.4818424E-14,8.8767045E-15,42.52899,7.979455,1282.2947,true,0.073025,0.364895,0.016370352403985974,12.548538,3.973824,1,133.8211669921875,-1.7055109739303589,-1.0,0.0,1.4106915484899907,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.03489605709910393,0.0,0.014197353521948784,1.0,1.0,-99.9000015258789,-99.9,0.12183267148037885,0.21800710048378769,0.195431114613528,0.431731,0.4227328330509137,8.832986,7.056147261921688,8.892305011888677,B2
eFEDS J085327.2-002118,6003,133.363355572413,-0.3549110857087295,8.086236544981976,22.463161,4.4936385,17.465534,99.81316,14.835734,0.08712208,0.012949395,8.219065E-14,1.2216411E-14,52.654156,7.184247,1145.67,true,0.030401,0.19267,0.008062839969107137,12.884143,3.865296,1,133.36402893066406,-0.3556242287158966,0.19253000617027283,3.0,0.9181160905610113,0.273624,0.446137,5.953728442280054,2.833266524944067,0.027596476239920134,2,2.1759223669436074,3,0.0,0.0,0.0,0.0,0.0,0.0,133.37076,-0.364596,0.1211057836661065,0.18300271268974344,0.2683753170285539,0.39058099999999996,0.26534765699032775,4.872667,5.535912819332172,7.591919933901072,A
eFEDS J084102.2+044735,6014,130.25912992633704,4.793009487952554,4.0,35.179264,6.0110445,22.686073,126.802086,19.95853,0.10670253,0.016794879,1.0066276E-13,1.5844226E-14,50.458103,6.499986,1188.37,true,0.047965,0.188363,0.008934603412947004,10.635018,3.601088,1,130.2607879638672,4.791926383972168,0.2025199979543686,1.0,1.0041796760753268,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.16733389188652906,0.29744737366097235,0.3461072124172296,0.14027999999999996,0.2598219664430728,6.384252,9.520050222287754,12.65396375026861,A
eFEDS J091111.1+040016,6021,137.79604464848373,4.00432083895508,4.0,39.92472,8.16083,12.311296,92.671364,18.518435,0.0789285,0.01577221,7.446085E-14,1.4879445E-14,19.91954,7.1525164,1174.1179,true,0.255095,0.5026,0.021509334648374533,10.326572,4.157513,1,137.8011932373047,3.985102891921997,-1.0,1.0,2.3592885508566885,0.280868,0.2024,4.06026259243977,2.135550543427229,0.015697071366415575,2,0.932341845387964,3,0.0,0.0,0.0,0.0,0.0,0.0,137.801857,4.028303,0.06780437666991201,0.30543646321741735,0.2535960724914246,0.339935,0.41612390637540153,6.87744,25.985390113351933,29.004165077313562,A
eFEDS J083858.6-015033,6026,129.74411495985714,-1.842382933998062,5.859939486908869,10.482948,3.1868868,7.371343,68.319565,11.04149,0.05660349,0.009147992,5.3399522E-14,8.6301815E-15,49.455063,8.031287,1206.985,true,0.197803,0.13068,0.013016070594396764,4.493931,2.256051,1,129.7429656982422,-1.843245267868042,0.13473999500274658,5.0,0.4867309432172102,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0015718945069238544,0.0,0.003991548958122606,1.0,1.0,-99.9000015258789,-99.9,0.09091385319523548,0.16791567386462392,0.20178464892103015,0.251629,0.2730531772171378,99.900002,38.84308809314151,64.54196995318716,A
eFEDS J093742.8+033842,6038,144.42846890716993,3.644966341891685,8.415147466641413,22.698677,4.7657194,19.447718,94.86028,14.72028,0.07990308,0.012399243,7.538027E-14,1.16974E-14,48.04351,6.806044,1187.1918,true,0.00736,0.60998,0.008939665299322682,55.53036,7.996522,1,144.42820739746094,3.6498007774353027,0.6195622682571411,1.0,2.8263965964842024,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.11876732349633545,0.22470613166684433,0.23064492828222385,0.43686,0.2700237699136767,2.334507,85.57605931057012,93.62110060538286,A
eFEDS J092328.3+043107,6063,140.86775345451426,4.518713752523283,4.0,23.732113,6.6072454,7.9359426,82.51951,15.020656,0.06771656,0.012326142,6.388355E-14,1.1628436E-14,26.02922,8.6614,1218.6016,true,0.021257,0.66272,0.0144621756810902,39.137386,7.055966,1,140.87449645996094,4.518180847167969,-1.0,1.0,2.8515025593413394,0.381129,0.396035,2.7314747276406286,2.177750642309308,0.051890036682086346,2,1.7506263082371798,3,0.010060125030577183,0.04086925834417343,0.0,0.0,0.0,0.022682035055934795,140.881084,4.541202,0.13339446441833955,0.22960020723809216,0.25949643311707943,0.38823300000000005,0.32106855532705597,2.125714,76.3669022047627,84.97704839324764,A
eFEDS J084152.0-010156,6071,130.46650650639126,-1.0323477817743465,11.971476037598185,17.620266,4.553671,9.122033,84.37734,14.07962,0.053679544,0.008957234,5.064108E-14,8.450221E-15,36.793434,8.843015,1571.8715,true,0.433092,0.3265,0.06822749056368359,2.146219,2.287092,1,-99.9000015258789,-99.9000015258789,0.2697699964046478,3.0,1.2525497367246572,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,,,,,,,,,C
eFEDS J085030.5+003330,6125,132.6271761800169,0.5584388513377321,34.94593429626389,31.121468,5.1572037,29.175034,121.980125,18.174772,0.14662373,0.021846617,1.3832427E-13,2.0610016E-14,62.136692,5.3529143,831.9262,true,0.057929,0.1854,0.008983143315696416,9.866718,3.670653,1,132.63230895996094,0.549642026424408,0.19171999394893646,7.0,1.16414745863377,0.152804,0.38927,9.030743,3.734282,0.023585299345351324,1,2.5130043717757875,3,0.0,0.0,0.0,0.0,0.0,0.0,132.618593,0.538935,0.17296336675443708,0.34098648965191003,0.2513045347532675,0.21840400000000004,0.27618456203608766,4.060233,3.25839831651053,4.118872886116149,A
eFEDS J091613.0-015839,6129,139.0539972887511,-1.977578647878069,4.0,52.349277,7.5549145,13.461365,204.68738,33.778194,0.11542211,0.01904734,1.08888776E-13,1.7969189E-14,40.3583,11.041028,1773.3811,true,0.015888,0.157525,0.00690118202078464,15.768645,4.131926,1,139.05215454101562,-1.9732012748718262,0.15986499190330505,6.0,0.8858210218950939,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.01571073302746426,0.016643333618135654,1.0,1.0,-99.9000015258789,-99.9,0.20927851095718003,0.2824604164803618,0.5036179526923469,0.750258,0.34497087402391896,13.580697,10.194686370877854,13.991004164247991,A
eFEDS J091439.6-014417,6130,138.6648275963613,-1.7379777742405227,7.482058415484217,13.791348,3.7878468,11.3297415,76.896965,12.577215,0.05075183,0.008300935,4.7879086E-14,7.831071E-15,39.70765,9.640645,1515.1565,true,0.013753,0.48845,0.009824009697520543,32.0405,5.775686,1,138.66961669921875,-1.7341346740722656,0.4841250032186508,6.0,1.8588958541969207,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.17242339609684323,0.2699169139801156,0.26470185609276686,0.307237,0.255152589951919,9.823857,8.034853636372663,9.659295239915359,A
eFEDS J083817.5+041822,6136,129.5727198864517,4.3060438934223,4.895550474890993,37.987648,5.928697,21.095068,147.76343,22.41224,0.12328625,0.018699626,1.1630779E-13,1.7641157E-14,56.551277,7.2395716,1198.5394,true,0.015177,0.208125,0.0074999917633547615,17.333981,4.686365,1,129.572998046875,4.300830841064453,0.21142999827861786,1.0,1.1988654723069234,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.08142413944005966,0.0,0.07531852392158525,1.0,1.0,-99.9000015258789,-99.9,0.1860039876209513,0.2526975192593944,0.34809594023838925,0.5973919999999999,0.26560117614406026,10.653998,10.295835974022246,12.983184227826133,A
eFEDS J083817.6-021704,6195,129.57322391995945,-2.2845406387916314,4.0,28.016228,5.064588,33.721848,114.45732,15.695578,0.18170883,0.024917804,1.7142342E-13,2.3507365E-14,71.219,4.2478857,629.8941,true,0.00894,0.565495,0.008295183572083854,46.485632,7.88277,1,129.57559204101562,-2.2913734912872314,-1.0,0.0,4.05645963115539,0.275373,0.211248,4.113519,2.317283,0.0190327518586828,1,1.5016587340711058,4,0.0,0.0,0.0,0.0,8.372224900354797E-4,8.372224900354797E-4,129.588069,-2.263308,0.08807915322478427,0.18937124777427028,0.1554135387490117,0.15431499999999998,0.2644303638895457,99.900002,6.858621145193964,6.541717945297164,A
eFEDS J084645.7+014947,6215,131.69024450916945,1.8297748965502196,9.327905059863664,17.719059,4.45704,12.367432,74.502846,12.596636,0.064557865,0.01091518,6.090365E-14,1.029734E-14,39.230892,7.0573854,1154.0475,true,0.295055,0.052,0.006236883048718809,4.375622584085583,1.5315245594284534,2,131.6918182373047,1.8308086395263672,0.05091499909758568,8.0,0.20082680723029128,0.333802,0.375605,3.1930100154141186,2.3400863380088808,0.04147255440294135,2,1.6115913882299913,3,0.0,0.03505324944853783,8.50320891537686E-4,0.02716024965323315,0.0,0.033455139025255126,131.635883,1.801995,0.07152259341890156,0.022969216447287666,0.17727215981362282,0.164242,0.26925422798798326,99.900002,5.840892768235747,12.735097437218712,A
eFEDS J091509.5+051521,6244,138.78968339780474,5.255953683270218,4.0,56.995342,-19997.508,47.961605,231.10783,32.192333,0.40690267,0.056679804,3.8387045E-13,5.3471516E-14,69.95326,4.023386,567.9683,true,0.012098,0.248655,0.008256086219845547,19.624765,4.871294,1,138.79757690429688,5.244379997253418,-1.0,0.0,2.7822295257097642,0.017243,0.12705,14.312166,4.591814,0.0067878206448346995,1,1.3681100098776873,4,0.0,0.0,0.0,0.0,0.0,0.0,138.790987,5.213162,0.310924042359512,0.3968727740578839,0.6863348520049082,0.558585,0.2843246699152842,1.056654,19.178372207629128,18.513335851055693,A
eFEDS J093709.8+014144,6251,144.29081863594647,1.695429627684892,4.0,35.528072,5.7082863,27.942837,128.15645,18.92858,0.13527662,0.019980222,1.2761945E-13,1.8849266E-14,49.97586,5.4985175,947.36584,true,0.0,0.377462,0.007382182275515173,49.576583,7.522763,1,144.28826904296875,1.6943418979644775,-1.0,0.0,2.4555243050413154,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.16218360724468103,0.28022532130720634,0.2580066301265477,0.27602099999999996,0.27336801686226925,99.900002,17.84890657424048,18.782947014698085,A
eFEDS J085728.3+032354,6278,134.3679608929862,3.3983519627414176,16.32062063788539,34.145855,6.00936,23.160492,115.53396,17.82872,0.10163231,0.015683476,9.587954E-14,1.4795733E-14,41.035313,7.1187735,1136.7837,true,0.008784,0.20146,0.006689968065628822,20.803554,5.313312,1,134.3701934814453,3.396937847137451,0.19971999526023865,2.0,1.0728123569205439,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.010374504141509533,0.1309388130903244,0.006379110221964359,0.08882427718159464,1.0,1.0,-99.9000015258789,-99.9,0.23561098685859266,0.30228940568681056,0.4503199108126744,0.13514099999999996,0.3372430059048725,99.900002,2.874083847064899,3.752819100798528,A
eFEDS J084016.7+033952,6282,130.06946253147075,3.664418307290794,6.055327246965229,14.734399,4.6022215,9.417227,60.32051,11.329055,0.05085988,0.009552212,4.7981018E-14,9.011522E-15,35.533268,6.5625205,1186.0137,true,0.463419,0.80514,0.015940703667782358,11.709231889811278,3.758783300426245,2,-99.9000015258789,-99.9000015258789,-1.0,0.0,2.8476908630643707,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.008016661740839481,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,,,,,,,,,C
eFEDS J083322.7-011128,6302,128.34443819885394,-1.1911851026613487,8.008763424435852,42.16184,8.133702,11.623508,112.31004,21.081516,0.09545595,0.017917864,9.005279E-14,1.6903645E-14,22.518425,7.1200213,1176.5641,true,0.0,0.2883,0.007115321243574561,34.779643,6.233919,1,128.34140014648438,-1.1948926448822021,-1.0,0.0,1.480468313001038,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.1619431553704213,0.23893766003680794,0.2153668671254365,0.349942,0.27002927735526033,99.900002,15.258683535174006,18.422966112502834,A
eFEDS J083757.1-014218,6303,129.48801506819748,-1.704928690512905,5.049821164443786,10.212929,3.3986087,8.464537,60.678062,10.540142,0.046818197,0.0081326,4.4168113E-14,7.672264E-15,38.855255,7.867226,1296.0359,true,0.076898,0.854565,0.01026062565663828,24.277313956870795,4.999910267547608,2,129.48814392089844,-1.7032239437103271,-1.0,0.0,2.8551879678845107,0.4000000059604645,1.315372,10.01639133465624,1.841570951215029,0.07646905123221184,2,3.89222253594776,3,0.0,0.09902935475111008,0.0,0.10471599579866755,0.0,0.06797528163936194,-99.9000015258789,-99.9,0.1712711312975878,0.3215435745494649,0.38823885689472054,0.23062499999999997,0.4748699016989388,10.179781,79.47193231692471,95.06868373525845,A
eFEDS J093544.2-000339,6324,143.93421433813253,-0.06087626608340694,1.488677951549586,36.860577,6.109751,20.511858,120.05655,18.237104,0.14951912,0.022712594,1.4105577E-13,2.1426976E-14,51.936783,5.502522,802.9512,true,0.0,0.354245,0.00724646075380615,45.046893,6.926623,1,143.93307495117188,-0.0596579983830452,0.34742000699043274,3.0,2.304801941827065,0.369636,0.560025,8.25784268124187,3.3796592104696037,0.02613282221152336,2,3.6063037287413913,3,0.0,0.0,0.0,0.0,0.0,0.0,143.935259,-0.03462,0.18205632317717907,0.27747021134460714,0.5220721310704118,0.763699,0.36702398154445665,8.675612,0.7353510473961702,0.7838544430126049,A
eFEDS J083402.5+023438,6409,128.5104998845297,2.5771777222150156,7.511637818623523,16.50703,4.637483,9.243638,67.00871,11.731603,0.05602739,0.0098090395,5.2856028E-14,9.253811E-15,36.809402,6.25026,1195.9991,true,0.064881,0.38244,0.015704805559165015,14.560222,4.052392,1,128.50852966308594,2.577522039413452,0.36184999346733093,3.0,1.5369229456774791,0.361883,0.14223,3.6400877035706043,1.975153447676301,0.010849398898219037,2,0.5468518350186681,3,0.0,0.0,0.0,0.0,0.0,0.0,-99.9000015258789,-99.9,0.32532516834159936,0.4022162908697844,0.5439385193467032,0.432474,0.3868674751995372,7.975065,22.33446496548702,27.525204956745213,A
eFEDS J090718.7+035258,6439,136.82778144256275,3.8828725854550092,4.823579401749665,28.248337,4.915793,23.310211,124.15091,17.754393,0.09024448,0.012905551,8.5136305E-14,1.21750474E-14,50.319557,8.617947,1375.7175,true,0.0,0.72875,0.007459322482960358,64.08436600234401,10.746450615316272,2,136.82350158691406,3.8783130645751953,-1.0,0.0,3.4958992711133576,0.13224,0.42,8.900324764221907,4.444481582261443,0.018758980510532867,2,2.093564683887537,3,0.0,0.0,0.0,0.0,0.0,0.0,136.822685,3.870152,0.13352056500683582,0.1845285872351754,0.24095452166887119,0.461615,0.278121443207482,99.900002,15.258920719844996,16.266818321010955,A
eFEDS J092105.0+004453,6459,140.27098484080335,0.7479990299034237,6.5924835741625545,11.49003,3.5695627,7.26981,62.14603,11.024087,0.04534156,0.008043141,4.2775055E-14,7.587869E-15,33.880966,9.340119,1370.6196,true,0.183871,0.152495,0.012607180807112038,5.095092,2.37587,1,140.2152862548828,0.741038978099823,0.15887999534606934,3.0,0.5126613463563948,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.012718693456731102,0.14937244419818835,0.11937199062680172,0.10229999999999995,0.45023727592248597,13.149096,13.701168961410666,22.527752158652884,B2
eFEDS J092037.9+033529,6467,140.1580332761732,3.5912587665325018,5.348252183457819,8.809282,3.1398048,6.7644186,62.196793,10.448152,0.051764518,0.008695682,4.8834455E-14,8.2034734E-15,44.751553,7.607778,1201.5333,true,0.02879,0.362435,0.011878542660956557,19.586831,5.434559,1,140.1596221923828,3.592175245285034,-1.0,2.0,1.3844694699647937,0.275486,0.156035,3.608922,2.194253,0.016926686112369423,1,0.5748347206336233,3,0.0,0.0,0.0,0.0,0.0,0.0,140.132652,3.596053,0.19587204774848413,0.25608881612190987,0.3926792440499171,0.49800999999999995,0.2796132574375336,8.457281,6.364968365048097,8.064547712733889,A
eFEDS J093149.8-020144,6494,142.95761482076477,-2.0288702428276366,4.0,35.744297,5.5910606,27.52155,138.65538,21.629576,0.058763266,0.009166788,5.5437043E-14,8.647913E-15,39.893772,11.947566,2359.5588,true,0.047943,0.133637,0.008500594683498761,8.921203,3.154308,1,142.96009826660156,-2.0305755138397217,-1.0,0.0,0.5164043386334234,0.39808,0.33416,3.026246,2.53918,0.04934309571631015,1,1.3517891117318943,4,0.0,0.0,0.0,0.0,0.0,0.0,-99.9000015258789,-99.9,0.12353325145449909,0.2564632459725112,0.3491084982130181,0.5357799999999999,0.3403448413026503,13.846055,13.131489310035132,21.41271096162125,A
eFEDS J085020.4+032820,6529,132.58512881172794,3.472208917527986,13.858531164700775,48.103203,6.835957,26.41304,155.66444,22.873878,0.16528936,0.024288196,1.5593336E-13,2.2913393E-14,47.280754,6.0368357,941.76935,true,0.0,0.303,0.008005946592006829,28.536458,5.994785,1,132.58766174316406,3.47209095954895,0.29385998845100403,1.0,2.0899157126452637,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.10940385609865189,0.0,0.12740611491612785,1.0,1.0,-99.9000015258789,-99.9,0.20362293403191,0.3010800845727297,0.27616707269692925,0.436488,0.27173013415550246,2.920153,13.199059800563012,14.27816087371346,A
eFEDS J092022.0+030107,6534,140.09183565239522,3.0185950057240554,9.113793391902819,13.103131,5.6063714,6.6265383,39.67599,10.452467,0.033363543,0.008789481,3.1475043E-14,8.291963E-15,14.145419,8.268915,1189.2019,true,0.080467,0.48055,0.015093866958829147,17.043978,4.648921,1,140.10659790039062,3.0188028812408447,-1.0,1.0,1.4293786233786594,0.347653,0.313013,2.44630073519516,2.5121384334510566,0.041187412494304826,2,0.9306284219032055,3,0.0,0.0,0.0,0.0,0.0,0.0,140.075395,3.011789,0.11481563611707304,0.16848935500478496,0.2065226107400522,0.48410200000000003,0.2829940083881897,99.900002,15.503587107698282,20.28477564739965,A
eFEDS J084151.7+004352,6543,130.46556115234816,0.7311089539436415,10.90099249153025,18.51999,5.0898027,12.487229,55.252007,11.093105,0.04938452,0.009915073,4.658917E-14,9.353843E-15,25.507204,6.0878515,1118.8123,true,0.328452,0.237435,0.028393973430974506,3.269735,2.180216,1,130.47267150878906,0.7355309724807739,-1.0,2.0,0.8636735965120749,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,,,,,,,,,C
eFEDS J090806.9+042352,6554,137.0289338631999,4.3977258358911,7.891245039572633,46.63534,6.093764,33.207058,201.85463,26.199957,0.15748595,0.020441072,1.4857165E-13,1.9284031E-14,56.688286,8.78818,1281.7311,true,0.0,0.191165,0.0056963554229115315,30.507216,5.682309,1,137.03704833984375,4.399777412414551,0.20465999841690063,2.0,1.2525716904023052,0.031534,0.36187,15.012220102311968,4.312167185766578,0.011818643223778355,2,2.428585912303168,3,0.0,0.007387904450297356,0.0,0.003825226316642255,0.0,0.006990242364241939,137.025943,4.399636,0.2317451412197261,0.28772588201891014,0.28371707742619545,0.31511999999999996,0.27719956516156613,0.627254,5.27266291293153,6.516477086893914,B1
eFEDS J093332.2+020934,6577,143.38411657585317,2.159373355253103,11.25763226256428,13.680474,4.844152,6.66532,49.274048,10.14379,0.043330126,0.008920146,4.0877478E-14,8.4152325E-15,24.926334,6.11163,1137.1776,true,0.726004,0.8375,0.01818560621321695,9.952442736350298,3.226634914523363,2,-99.9000015258789,-99.9000015258789,-1.0,0.0,2.7833166880196445,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,,,,,,,,,C
eFEDS J092918.4+044925,6602,142.32659744343889,4.823739871796504,4.0,37.904133,5.766349,27.198606,143.24217,21.587326,0.120448425,0.018152192,1.1363059E-13,1.712471E-14,53.23958,6.807208,1189.2407,true,0.00501,0.352435,0.009423751362930041,27.145211,5.789475,1,142.32192993164062,4.822193145751953,-1.0,0.0,2.0767727986858318,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,3,0.0,0.0,0.0,0.0,1.0,1.0,-99.9000015258789,-99.9,0.09677793065123834,0.21438313396626907,0.16245059913849352,0.18626600000000004,0.2561494395929836,99.900002,7.260070869209033,8.007285270712638,A
eFEDS J084124.7+004636,6605,130.35297110937924,0.7767779383318274,9.949157113278229,18.35427,4.573412,9.964347,75.1911,12.350475,0.06560202,0.0107754255,6.18887E-14,1.0165496E-14,41.80927,6.165267,1146.1705,true,0.06315,0.42096,0.015449777161386624,16.465572,4.439478,1,130.35096740722656,0.7763630151748657,0.4074999988079071,1.0,1.8020741833867768,0.361739,0.185237,3.2091200149873496,1.9413251485724448,0.016310981540185142,2,0.7720576371938419,3,0.0,0.0,0.0,0.0,0.0,0.0,130.401253,0.755362,0.13620633027750811,0.23350853716109837,0.2500223118925642,0.536651,0.26703594761243815,99.900002,6.616615854580975,7.841022014207023,A
eFEDS J085204.5+012133,6636,133.01878918519168,1.3590304677157672,23.446941861171634,47.184284,6.5588303,27.905155,157.2916,24.606163,0.18607114,0.029108336,1.7553882E-13,2.7460695E-14,54.069077,4.97917,845.33044,true,0.0,0.39257,0.007761860673283353,46.011929,7.353085,1,133.0215301513672,1.3655991554260254,0.4014500081539154,3.0,2.950008876180873,0.287283,0.204948,3.837517,2.364364,0.018913248713768288,1,1.5040438078974254,3,0.0,0.0,0.0,0.0,0.0,6.35576609322718E-4,132.992868,1.348264,0.12367494506460192,0.2318259052436653,0.18333208521231276,0.11927600000000005,0.2692648193125173,4.153793,22.084980491349974,21.980490658208048,A
eFEDS J085256.9+052741,6642,133.23695413659627,5.461465361054336,8.449952484541912,13.358633,4.590404,8.217552,39.83327,8.305162,0.0743432,0.015500418,7.0135094E-14,1.4623036E-14,29.047646,3.1700232,535.8025,true,0.227206,0.272562,0.022218995270575526,5.402348,3.128381,1,133.24960327148438,5.453131198883057,-1.0,0.0,1.2593802517839563,1.0,-1.0,0.0,0.0,0.0,0,-6.999999999999999E-15,4,0.0051872520707547665,0.0051872520707547665,0.008913410480481743,0.008913410480481743,1.0,1.0,-99.9000015258789,-99.9,0.1273959499576956,0.30858982681355734,0.24522051414805449,0.10725200000000001,0.30785790460659285,4.466624,31.457252136609767,39.86981971986103,B2
eFEDS J092522.1-013148,6653,141.34228945493913,-1.530129986932277,10.038048635753475,30.644049,4.8584127,26.32347,141.31181,20.948473,0.066490375,0.009856726,6.272677E-14,9.298798E-15,49.663033,11.916203,2125.2974,true,0.060215,0.43789,0.014646319517497746,18.091025,4.82026,1,141.34080505371094,-1.5259860754013062,0.4447399973869324,1.0,1.8605735263850807,0.173153,0.22703,6.041303,2.962052,0.016188540554687582,1,0.9509496611371647,3,0.0,0.016819272190332413,0.0,0.0032553609412790726,0.0,0.02461011498801704,141.338836,-1.495073,0.21770552939009727,0.2899530370034943,0.3126851899556448,0.30088899999999996,0.3030420415660491,99.900002,5.910733470544823,6.9730769574218066,A
eFEDS J084647.4+044608,6656,131.69754000183042,4.768753986326893,4.0,55.285606,-19994.514,19.571995,153.0512,23.624254,0.29233614,0.045123618,2.757888E-13,4.2569453E-14,48.790245,3.2740471,523.5452,true,0.0,0.244627,0.0067227460107773425,28.465649,5.931996,1,131.69776916503906,4.768062114715576,-1.0,1.0,2.2825460837516007,0.295642,0.53596,10.585731,4.153944,0.021701291619558055,1,5.040276972520385,3,0.0,0.00691633578389883,0.0,0.0035626696254163932,0.0,0.007077491300273012,131.714069,4.778309,0.21846493793425573,0.4362003326124679,1.037053555550957,0.641205,0.2760124056191738,5.817429,23.864524410623737,24.575238603268897,B1
eFEDS J092312.1+000356,6657,140.80031011903648,0.06550614576099255,5.1953345678722345,8.370527,2.918914,7.435799,58.748272,9.973905,0.054843105,0.0093109105,5.173878E-14,8.783878E-15,46.862057,6.846674,1071.2062,true,0.009876,0.313775,0.009345085512774609,22.612029,5.271598,1,140.80621337890625,0.06851699948310852,0.32141000032424927,3.0,1.2139961888520074,0.081642,0.5231,17.841608527358773,4.603778878041505,0.013385539944908008,2,2.019171873691703,3,0.0,0.0,0.0,0.0,0.0,0.0,140.805122,0.062529,0.14075334070444262,0.2169230986936697,0.20395332714888365,0.42891,0.38525974978330807,99.900002,8.38009971641048,10.905260979225197,A
